scen_id,src_node,node_id,dist_src,peak_conc,t_peak_min,mean_flow_m3s,detected
7,J4,JI3,-1,5.2208,664.0,0.009744,1
7,J4,JI4,-1,2.6244,870.0,0.01471,0
7,J4,JI5,-1,1.9978,926.0,0.018243,0
7,J4,Well,-1,0.676,5123.0,0.018141,0
7,J4,JI10,-1,0.676,5124.0,0.017952,0
7,J4,JI11,-1,0.5054,5692.0,0.015979,0
7,J4,JI12,-1,0.4217,6700.0,0.012026,0
7,J4,JI13,-1,0.3995,13577.0,0.00828,0
7,J4,O2,-1,0.3588,21541.0,0.00775,0
7,J4,entry,-1,101.0,342.0,0.000283,1
8,JI5,J3,-1,0.0,,0.0,0
8,JI5,J4,-1,0.0,,0.0,0
8,JI5,J5,-1,0.0,,0.0,0
8,JI5,J6,-1,0.0,,0.0,0
8,JI5,J7,-1,0.0,,0.004422,0
8,JI5,J8,-1,0.0,,0.0,0
8,JI5,J9,-1,0.0,,0.0,0
8,JI5,J10,-1,0.0,,0.0,0
8,JI5,J11,-1,0.0,,0.002177,0
8,JI5,O1,-1,0.0,,0.002133,0
8,JI5,Aux3,-1,0.0,,0.001897,0
8,JI5,J1,-1,15.1376,491.0,0.00358,1
8,JI5,JI7,-1,14.3421,558.0,0.003579,1
8,JI5,J2a,-1,0.0,,0.003816,0
8,JI5,J2,-1,0.0,,0.003818,0
8,JI5,JI9,-1,0.0,,0.003775,0
8,JI5,JI6,-1,0.0,,0.001896,0
8,JI5,J13,-1,0.0,,0.004413,0
8,JI5,J12,-1,0.0,,0.005241,0
8,JI5,JI8,-1,0.0,,0.005215,0
8,JI5,JI1,-1,0.0,,0.001826,0
8,JI5,JI2,-1,12.2865,551.0,0.00539,1
8,JI5,JI3,-1,5.2202,665.0,0.009744,1
8,JI5,JI4,-1,2.6243,870.0,0.01471,0
8,JI5,JI5,-1,201.0575,97.0,0.018311,1
8,JI5,Well,-1,134.7871,7064.0,0.018209,1
8,JI5,JI10,-1,134.7871,7065.0,0.018019,1
8,JI5,JI11,-1,92.847,7468.0,0.016045,1
8,JI5,JI12,-1,68.3562,13875.0,0.012092,1
8,JI5,JI13,-1,63.931,21664.0,0.008342,1
8,JI5,O2,-1,51.348,22766.0,0.00781,1
8,JI5,entry,-1,101.0,342.0,0.000283,1
6,J6,J3,-1,0.0,,0.0,0
6,J6,J4,-1,0.0,,0.0,0
6,J6,J5,-1,0.0,,0.0,0
6,J6,J6,-1,8947.0284,9393.0,6.5e-05,1
6,J6,J7,-1,0.0,,0.004422,0
6,J6,J8,-1,8947.0284,10574.0,5.8e-05,1
6,J6,J9,-1,8842.0215,10766.0,5.6e-05,1
6,J6,J10,-1,7981.4786,10879.0,5.2e-05,1
6,J6,J11,-1,7170.9149,11474.0,0.002228,1
6,J6,O1,-1,7169.6806,11515.0,0.002183,1
6,J6,Aux3,-1,0.0,,0.001897,0
6,J6,J1,-1,15.1376,491.0,0.00358,1
6,J6,JI7,-1,14.3422,558.0,0.003579,1
6,J6,J2a,-1,0.0,,0.003816,0
6,J6,J2,-1,0.0,,0.003818,0
6,J6,JI9,-1,0.0,,0.003775,0
6,J6,JI6,-1,0.0,,0.001896,0
6,J6,J13,-1,0.0,,0.004413,0
6,J6,J12,-1,0.0,,0.005241,0
6,J6,JI8,-1,0.0,,0.005215,0
6,J6,JI1,-1,0.0,,0.001826,0
6,J6,JI2,-1,12.2866,551.0,0.00539,1
6,J6,JI3,-1,5.2208,664.0,0.009744,1
6,J6,JI4,-1,2.6244,870.0,0.01471,0
6,J6,JI5,-1,1.9978,926.0,0.018243,0
6,J6,Well,-1,0.676,5123.0,0.018141,0
6,J6,JI10,-1,0.676,5124.0,0.017952,0
6,J6,JI11,-1,0.5054,5692.0,0.015979,0
6,J6,JI12,-1,0.4217,6700.0,0.012026,0
6,J6,JI13,-1,0.3995,13577.0,0.00828,0
6,J6,O2,-1,0.3588,21541.0,0.00775,0
6,J6,entry,-1,101.0,342.0,0.000283,1
10,JI1,J3,-1,0.0,,0.0,0
10,JI1,J4,-1,0.0,,0.0,0
10,JI1,J5,-1,0.0,,0.0,0
10,JI1,J6,-1,0.0,,0.0,0
10,JI1,J7,-1,0.0,,0.00456,0
10,JI1,J8,-1,0.0,,0.0,0
10,JI1,J9,-1,0.0,,0.0,0
10,JI1,J10,-1,0.0,,0.0,0
10,JI1,J11,-1,0.0,,0.00225,0
10,JI1,O1,-1,0.0,,0.002203,0
10,JI1,Aux3,-1,0.0,,0.001957,0
10,JI1,J1,-1,15.137,490.0,0.003684,1
10,JI1,JI7,-1,14.3419,557.0,0.003683,1
10,JI1,J2a,-1,0.0,,0.003936,0
10,JI1,J2,-1,0.0,,0.003938,0
10,JI1,JI9,-1,0.0,,0.003892,0
10,JI1,JI6,-1,0.0,,0.001957,0
10,JI1,J13,-1,0.0,,0.004551,0
10,JI1,J12,-1,0.0,,0.005405,0
10,JI1,JI8,-1,0.0,,0.005377,0
10,JI1,JI1,-1,437.5032,12850.0,0.001977,1
10,JI1,JI2,-1,191.2798,12850.0,0.005644,1
10,JI1,JI3,-1,138.0304,12852.0,0.010133,1
10,JI1,JI4,-1,107.1134,12858.0,0.01525,1
10,JI1,JI5,-1,91.0003,12866.0,0.018891,1
10,JI1,Well,-1,49.9829,13296.0,0.018785,1
10,JI1,JI10,-1,43.1116,12534.0,0.018512,1
10,JI1,JI11,-1,22.0406,20261.0,0.01647,1
10,JI1,JI12,-1,13.7828,21985.0,0.012377,1
10,JI1,JI13,-1,8.6434,21984.0,0.008494,1
10,JI1,O2,-1,3.7954,21992.0,0.007951,0
10,JI1,entry,-1,101.0,341.0,0.000283,1
9,J13,J3,-1,0.0,,0.0,0
9,J13,J4,-1,0.0,,0.0,0
9,J13,J5,-1,0.0,,0.0,0
9,J13,J6,-1,0.0,,0.0,0
9,J13,J7,-1,791.5663,6119.0,0.00449,1
9,J13,J8,-1,0.0,,0.0,0
9,J13,J9,-1,0.0,,0.0,0
9,J13,J10,-1,0.0,,0.0,0
9,J13,J11,-1,0.0,,0.002177,0
9,J13,O1,-1,0.0,,0.002133,0
9,J13,Aux3,-1,0.0,,0.001897,0
9,J13,J1,-1,15.1377,491.0,0.00358,1
9,J13,JI7,-1,14.342,558.0,0.003579,1
9,J13,J2a,-1,0.0,,0.003816,0
9,J13,J2,-1,0.0,,0.003818,0
9,J13,JI9,-1,0.0,,0.003775,0
9,J13,JI6,-1,0.0,,0.001896,0
9,J13,J13,-1,808.1644,6118.0,0.004481,1
9,J13,J12,-1,0.0,,0.005241,0
9,J13,JI8,-1,0.0,,0.005215,0
9,J13,JI1,-1,0.0,,0.001826,0
9,J13,JI2,-1,12.2863,551.0,0.00539,1
9,J13,JI3,-1,358.79,6126.0,0.009812,1
9,J13,JI4,-1,227.5399,6156.0,0.014778,1
9,J13,JI5,-1,182.4517,6178.0,0.018311,1
9,J13,Well,-1,147.2984,6394.0,0.018209,1
9,J13,JI10,-1,147.2984,6395.0,0.018018,1
9,J13,JI11,-1,101.333,7028.0,0.016045,1
9,J13,JI12,-1,77.6613,13691.0,0.012092,1
9,J13,JI13,-1,72.3507,21550.0,0.00834,1
9,J13,O2,-1,60.9433,22766.0,0.007807,1
9,J13,entry,-1,101.0,342.0,0.000283,1
12,JI13,J3,-1,0.0,,0.0,0
12,JI13,J4,-1,0.0,,0.0,0
12,JI13,J5,-1,0.0,,0.0,0
12,JI13,J6,-1,0.0,,0.0,0
12,JI13,J7,-1,0.0,,0.004422,0
12,JI13,J8,-1,0.0,,0.0,0
12,JI13,J9,-1,0.0,,0.0,0
12,JI13,J10,-1,0.0,,0.0,0
12,JI13,J11,-1,0.0,,0.002177,0
12,JI13,O1,-1,0.0,,0.002133,0
12,JI13,Aux3,-1,0.0,,0.001897,0
12,JI13,J1,-1,15.1376,491.0,0.00358,1
12,JI13,JI7,-1,14.3422,558.0,0.003579,1
12,JI13,J2a,-1,0.0,,0.003816,0
12,JI13,J2,-1,0.0,,0.003818,0
12,JI13,JI9,-1,0.0,,0.003775,0
12,JI13,JI6,-1,0.0,,0.001896,0
12,JI13,J13,-1,0.0,,0.004413,0
12,JI13,J12,-1,0.0,,0.005241,0
12,JI13,JI8,-1,0.0,,0.005215,0
12,JI13,JI1,-1,0.0,,0.001826,0
12,JI13,JI2,-1,12.2866,551.0,0.00539,1
12,JI13,JI3,-1,5.2208,664.0,0.009744,1
12,JI13,JI4,-1,2.6244,870.0,0.01471,0
12,JI13,JI5,-1,1.9978,926.0,0.018243,0
12,JI13,Well,-1,0.676,5123.0,0.018141,0
12,JI13,JI10,-1,0.676,5124.0,0.017953,0
12,JI13,JI11,-1,0.5054,5692.0,0.015973,0
12,JI13,JI12,-1,4.7933,11074.0,0.012019,0
12,JI13,JI13,-1,10486.6494,9026.0,0.008347,1
12,JI13,O2,-1,1000.7688,11092.0,0.007818,1
12,JI13,entry,-1,101.0,342.0,0.000283,1
11,J3,J3,-1,4977.8761,8882.0,9e-05,1
11,J3,J4,-1,4977.8761,11893.0,7.8e-05,1
11,J3,J5,-1,4977.6814,12473.0,7.7e-05,1
11,J3,J6,-1,4954.324,12494.0,7.4e-05,1
11,J3,J7,-1,0.0,,0.004422,0
11,J3,J8,-1,4953.767,12511.0,7.3e-05,1
11,J3,J9,-1,4916.7192,12629.0,7.3e-05,1
11,J3,J10,-1,4692.2602,13146.0,7e-05,1
11,J3,J11,-1,4532.6533,13741.0,0.002245,1
11,J3,O1,-1,4532.334,13770.0,0.002199,1
11,J3,Aux3,-1,0.0,,0.001897,0
11,J3,J1,-1,15.1376,491.0,0.00358,1
11,J3,JI7,-1,14.3422,558.0,0.003579,1
11,J3,J2a,-1,0.0,,0.003816,0
11,J3,J2,-1,0.0,,0.003818,0
11,J3,JI9,-1,0.0,,0.003775,0
11,J3,JI6,-1,0.0,,0.001896,0
11,J3,J13,-1,0.0,,0.004413,0
11,J3,J12,-1,0.0,,0.005241,0
11,J3,JI8,-1,0.0,,0.005215,0
11,J3,JI1,-1,0.0,,0.001826,0
11,J3,JI2,-1,12.2862,551.0,0.00539,1
11,J3,JI3,-1,5.2207,664.0,0.009744,1
11,J3,JI4,-1,2.6244,870.0,0.01471,0
11,J3,JI5,-1,1.9978,926.0,0.018243,0
11,J3,Well,-1,0.676,5123.0,0.018141,0
11,J3,JI10,-1,0.676,5124.0,0.017952,0
11,J3,JI11,-1,0.5054,5692.0,0.015979,0
11,J3,JI12,-1,0.4217,6700.0,0.012026,0
11,J3,JI13,-1,0.3995,13577.0,0.00828,0
11,J3,O2,-1,0.3588,21541.0,0.00775,0
11,J3,entry,-1,101.0,342.0,0.000283,1
15,J7,J3,-1,0.0,,0.0,0
15,J7,J4,-1,0.0,,0.0,0
15,J7,J5,-1,0.0,,0.0,0
15,J7,J6,-1,0.0,,0.0,0
15,J7,J7,-1,209.5742,5569.0,0.004485,1
15,J7,J8,-1,0.0,,0.0,0
15,J7,J9,-1,0.0,,0.0,0
15,J7,J10,-1,0.0,,0.0,0
15,J7,J11,-1,0.0,,0.002177,0
15,J7,O1,-1,0.0,,0.002133,0
15,J7,Aux3,-1,0.0,,0.001897,0
15,J7,J1,-1,15.138,492.0,0.00358,1
15,J7,JI7,-1,14.3423,559.0,0.003579,1
15,J7,J2a,-1,0.0,,0.003817,0
15,J7,J2,-1,0.0,,0.003818,0
15,J7,JI9,-1,0.0,,0.003775,0
15,J7,JI6,-1,0.0,,0.001896,0
15,J7,J13,-1,0.0,,0.004413,0
15,J7,J12,-1,0.0,,0.005242,0
15,J7,JI8,-1,0.0,,0.005215,0
15,J7,JI1,-1,0.0,,0.001826,0
15,J7,JI2,-1,12.2866,552.0,0.00539,1
15,J7,JI3,-1,94.4873,5570.0,0.009807,1
15,J7,JI4,-1,59.2936,5580.0,0.014774,1
15,J7,JI5,-1,47.4258,5594.0,0.018307,1
15,J7,Well,-1,35.4969,5767.0,0.018204,1
15,J7,JI10,-1,35.4969,5768.0,0.018014,1
15,J7,JI11,-1,24.4353,6352.0,0.01604,1
15,J7,JI12,-1,19.2668,7465.0,0.012086,1
15,J7,JI13,-1,18.0326,13779.0,0.008337,1
15,J7,O2,-1,15.5327,22766.0,0.007803,1
15,J7,entry,-1,101.0,342.0,0.000283,1
16,J7,J3,-1,0.0,,0.0,0
16,J7,J4,-1,0.0,,0.0,0
16,J7,J5,-1,0.0,,0.0,0
16,J7,J6,-1,0.0,,0.0,0
16,J7,J7,-1,1255.4593,7202.0,0.004474,1
16,J7,J8,-1,0.0,,0.0,0
16,J7,J9,-1,0.0,,0.0,0
16,J7,J10,-1,0.0,,0.0,0
16,J7,J11,-1,0.0,,0.002177,0
16,J7,O1,-1,0.0,,0.002133,0
16,J7,Aux3,-1,0.0,,0.001897,0
16,J7,J1,-1,15.1377,491.0,0.00358,1
16,J7,JI7,-1,14.3421,558.0,0.003579,1
16,J7,J2a,-1,0.0,,0.003816,0
16,J7,J2,-1,0.0,,0.003818,0
16,J7,JI9,-1,0.0,,0.003775,0
16,J7,JI6,-1,0.0,,0.001896,0
16,J7,J13,-1,0.0,,0.004413,0
16,J7,J12,-1,0.0,,0.005241,0
16,J7,JI8,-1,0.0,,0.005215,0
16,J7,JI1,-1,0.0,,0.001826,0
16,J7,JI2,-1,12.2864,551.0,0.00539,1
16,J7,JI3,-1,467.5585,7204.0,0.009795,1
16,J7,JI4,-1,234.707,7232.0,0.01476,1
16,J7,JI5,-1,191.3309,7259.0,0.018293,1
16,J7,Well,-1,118.7558,7504.0,0.018191,1
16,J7,JI10,-1,118.653,7477.0,0.018003,1
16,J7,JI11,-1,59.661,7486.0,0.016029,1
16,J7,JI12,-1,44.4102,21667.0,0.012075,1
16,J7,JI13,-1,40.4225,21991.0,0.008329,1
16,J7,O2,-1,27.0173,22766.0,0.007796,1
16,J7,entry,-1,101.0,342.0,0.000283,1
18,J2,J3,-1,0.0,,0.0,0
18,J2,J4,-1,0.0,,0.0,0
18,J2,J5,-1,0.0,,0.0,0
18,J2,J6,-1,0.0,,0.0,0
18,J2,J7,-1,0.0,,0.004422,0
18,J2,J8,-1,0.0,,0.0,0
18,J2,J9,-1,0.0,,0.0,0
18,J2,J10,-1,0.0,,0.0,0
18,J2,J11,-1,0.0,,0.002177,0
18,J2,O1,-1,0.0,,0.002133,0
18,J2,Aux3,-1,0.0,,0.001897,0
18,J2,J1,-1,15.1376,491.0,0.00358,1
18,J2,JI7,-1,14.3422,558.0,0.003579,1
18,J2,J2a,-1,0.0,,0.003816,0
18,J2,J2,-1,1592.3768,14241.0,0.003901,1
18,J2,JI9,-1,1591.7425,14242.0,0.003857,1
18,J2,JI6,-1,0.0,,0.001896,0
18,J2,J13,-1,0.0,,0.004413,0
18,J2,J12,-1,0.0,,0.005241,0
18,J2,JI8,-1,0.0,,0.005215,0
18,J2,JI1,-1,0.0,,0.001826,0
18,J2,JI2,-1,12.2866,551.0,0.00539,1
18,J2,JI3,-1,5.2208,664.0,0.009744,1
18,J2,JI4,-1,2.6244,870.0,0.01471,0
18,J2,JI5,-1,475.4214,14243.0,0.018325,1
18,J2,Well,-1,220.8473,14471.0,0.018223,1
18,J2,JI10,-1,157.585,13396.0,0.017979,1
18,J2,JI11,-1,88.2006,21124.0,0.016006,1
18,J2,JI12,-1,50.1274,22766.0,0.012052,1
18,J2,JI13,-1,29.606,22661.0,0.008301,1
18,J2,O2,-1,12.0996,22766.0,0.007781,1
18,J2,entry,-1,101.0,342.0,0.000283,1
17,J10,J3,-1,0.0,,0.0,0
17,J10,J4,-1,0.0,,0.0,0
17,J10,J5,-1,0.0,,0.0,0
17,J10,J6,-1,0.0,,0.0,0
17,J10,J7,-1,0.0,,0.004422,0
17,J10,J8,-1,0.0,,0.0,0
17,J10,J9,-1,0.0,,0.0,0
17,J10,J10,-1,7133.3333,7239.0,6.7e-05,1
17,J10,J11,-1,5532.1785,9284.0,0.002233,1
17,J10,O1,-1,5490.9903,9297.0,0.002188,1
17,J10,Aux3,-1,0.0,,0.001897,0
17,J10,J1,-1,15.1376,491.0,0.00358,1
17,J10,JI7,-1,14.3422,558.0,0.003579,1
17,J10,J2a,-1,0.0,,0.003816,0
17,J10,J2,-1,0.0,,0.003818,0
17,J10,JI9,-1,0.0,,0.003775,0
17,J10,JI6,-1,0.0,,0.001896,0
17,J10,J13,-1,0.0,,0.004413,0
17,J10,J12,-1,0.0,,0.005241,0
17,J10,JI8,-1,0.0,,0.005215,0
17,J10,JI1,-1,0.0,,0.001826,0
17,J10,JI2,-1,12.2866,551.0,0.00539,1
17,J10,JI3,-1,5.2208,664.0,0.009744,1
17,J10,JI4,-1,2.6244,870.0,0.01471,0
17,J10,JI5,-1,1.9978,926.0,0.018243,0
17,J10,Well,-1,0.676,5123.0,0.018141,0
17,J10,JI10,-1,0.676,5124.0,0.017952,0
17,J10,JI11,-1,0.5054,5692.0,0.015979,0
17,J10,JI12,-1,0.4217,6700.0,0.012026,0
17,J10,JI13,-1,0.3995,13577.0,0.00828,0
17,J10,O2,-1,0.3588,21541.0,0.00775,0
17,J10,entry,-1,101.0,342.0,0.000283,1
20,J10,J3,-1,0.0,,0.0,0
20,J10,J4,-1,0.0,,0.0,0
20,J10,J5,-1,0.0,,0.0,0
20,J10,J6,-1,0.0,,0.0,0
20,J10,J7,-1,0.0,,0.004422,0
20,J10,J8,-1,0.0,,0.0,0
20,J10,J9,-1,0.0,,0.0,0
20,J10,J10,-1,14563.4921,7345.0,5.6e-05,1
20,J10,J11,-1,7800.0932,8501.0,0.002223,1
20,J10,O1,-1,7676.2406,8525.0,0.002177,1
20,J10,Aux3,-1,0.0,,0.001897,0
20,J10,J1,-1,15.1376,491.0,0.00358,1
20,J10,JI7,-1,14.3422,558.0,0.003579,1
20,J10,J2a,-1,0.0,,0.003816,0
20,J10,J2,-1,0.0,,0.003818,0
20,J10,JI9,-1,0.0,,0.003775,0
20,J10,JI6,-1,0.0,,0.001896,0
20,J10,J13,-1,0.0,,0.004413,0
20,J10,J12,-1,0.0,,0.005241,0
20,J10,JI8,-1,0.0,,0.005215,0
20,J10,JI1,-1,0.0,,0.001826,0
20,J10,JI2,-1,12.2866,551.0,0.00539,1
20,J10,JI3,-1,5.2208,664.0,0.009744,1
20,J10,JI4,-1,2.6244,870.0,0.01471,0
20,J10,JI5,-1,1.9978,926.0,0.018243,0
20,J10,Well,-1,0.676,5123.0,0.018141,0
20,J10,JI10,-1,0.676,5124.0,0.017952,0
20,J10,JI11,-1,0.5054,5692.0,0.015979,0
20,J10,JI12,-1,0.4217,6700.0,0.012026,0
20,J10,JI13,-1,0.3995,13577.0,0.00828,0
20,J10,O2,-1,0.3588,21541.0,0.00775,0
20,J10,entry,-1,101.0,342.0,0.000283,1
19,J1,J3,-1,0.0,,0.0,0
19,J1,J4,-1,0.0,,0.0,0
19,J1,J5,-1,0.0,,0.0,0
19,J1,J6,-1,0.0,,0.0,0
19,J1,J7,-1,0.0,,0.004395,0
19,J1,J8,-1,0.0,,0.0,0
19,J1,J9,-1,0.0,,0.0,0
19,J1,J10,-1,0.0,,0.0,0
19,J1,J11,-1,0.0,,0.002166,0
19,J1,O1,-1,0.0,,0.002124,0
19,J1,Aux3,-1,0.0,,0.001884,0
19,J1,J1,-1,18.0651,524.0,0.003647,1
19,J1,JI7,-1,17.2258,565.0,0.003646,1
19,J1,J2a,-1,0.0,,0.003795,0
19,J1,J2,-1,0.0,,0.003797,0
19,J1,JI9,-1,0.0,,0.003756,0
19,J1,JI6,-1,0.0,,0.001885,0
19,J1,J13,-1,0.0,,0.004386,0
19,J1,J12,-1,0.0,,0.005215,0
19,J1,JI8,-1,0.0,,0.00519,0
19,J1,JI1,-1,0.0,,0.001818,0
19,J1,JI2,-1,14.8217,558.0,0.00545,1
19,J1,JI3,-1,6.4845,674.0,0.00978,1
19,J1,JI4,-1,3.3286,895.0,0.014733,0
19,J1,JI5,-1,2.5449,959.0,0.018259,0
19,J1,Well,-1,1.2187,5114.0,0.018162,0
19,J1,JI10,-1,1.2187,5115.0,0.017964,0
19,J1,JI11,-1,0.893,5716.0,0.01602,0
